,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_algorithm,param_leaf_size,param_n_neighbors,param_weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,split15_test_score,split16_test_score,split17_test_score,split18_test_score,split19_test_score,mean_test_score,std_test_score,rank_test_score
157,0.0012127995491027833,0.0004279776351919498,0.0012379884719848633,0.0004434551378600266,ball_tree,50,7,distance,"{'algorithm': 'ball_tree', 'leaf_size': 50, 'n_neighbors': 7, 'weights': 'distance'}",0.6956521739130435,0.7391304347826086,0.6086956521739131,0.6521739130434783,0.9130434782608695,0.6521739130434783,0.6086956521739131,0.5652173913043478,0.7391304347826086,0.7391304347826086,0.782608695652174,0.782608695652174,0.8695652173913043,0.6956521739130435,0.782608695652174,0.8260869565217391,0.6956521739130435,0.7391304347826086,0.782608695652174,0.6956521739130435,0.7282608695652173,0.08572497457882762,21
93,0.0012495756149291993,0.0004306491371308239,0.0011505961418151855,0.0003566820151684729,ball_tree,10,7,distance,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'n_neighbors': 7, 'weights': 'distance'}",0.6956521739130435,0.7391304347826086,0.6086956521739131,0.6521739130434783,0.9130434782608695,0.6521739130434783,0.6086956521739131,0.5652173913043478,0.7391304347826086,0.7391304347826086,0.782608695652174,0.782608695652174,0.8695652173913043,0.6956521739130435,0.782608695652174,0.8260869565217391,0.6956521739130435,0.7391304347826086,0.782608695652174,0.6956521739130435,0.7282608695652173,0.08572497457882762,21
173,0.0013003230094909668,0.00045834153102686855,0.0012002706527709961,0.00039997144531599957,kd_tree,10,7,distance,"{'algorithm': 'kd_tree', 'leaf_size': 10, 'n_neighbors': 7, 'weights': 'distance'}",0.6956521739130435,0.7391304347826086,0.6086956521739131,0.6521739130434783,0.9130434782608695,0.6521739130434783,0.6086956521739131,0.5652173913043478,0.7391304347826086,0.7391304347826086,0.782608695652174,0.782608695652174,0.8695652173913043,0.6956521739130435,0.782608695652174,0.8260869565217391,0.6956521739130435,0.7391304347826086,0.782608695652174,0.6956521739130435,0.7282608695652173,0.08572497457882762,21
77,0.0013504147529602051,0.00047710917864823567,0.0011502504348754883,0.0003569725350397481,auto,50,7,distance,"{'algorithm': 'auto', 'leaf_size': 50, 'n_neighbors': 7, 'weights': 'distance'}",0.6956521739130435,0.7391304347826086,0.6086956521739131,0.6521739130434783,0.9130434782608695,0.6521739130434783,0.6086956521739131,0.5652173913043478,0.7391304347826086,0.7391304347826086,0.782608695652174,0.782608695652174,0.8695652173913043,0.6956521739130435,0.782608695652174,0.8260869565217391,0.6956521739130435,0.7391304347826086,0.782608695652174,0.6956521739130435,0.7282608695652173,0.08572497457882762,21
189,0.0013501644134521484,0.0004770178452523742,0.0011503100395202637,0.0003572813570659402,kd_tree,20,7,distance,"{'algorithm': 'kd_tree', 'leaf_size': 20, 'n_neighbors': 7, 'weights': 'distance'}",0.6956521739130435,0.7391304347826086,0.6086956521739131,0.6521739130434783,0.9130434782608695,0.6521739130434783,0.6086956521739131,0.5652173913043478,0.7391304347826086,0.7391304347826086,0.782608695652174,0.782608695652174,0.8695652173913043,0.6956521739130435,0.782608695652174,0.8260869565217391,0.6956521739130435,0.7391304347826086,0.782608695652174,0.6956521739130435,0.7282608695652173,0.08572497457882762,21
61,0.0014004468917846679,0.0004902179356481257,0.0012000560760498046,0.0003998102239339664,auto,40,7,distance,"{'algorithm': 'auto', 'leaf_size': 40, 'n_neighbors': 7, 'weights': 'distance'}",0.6956521739130435,0.7391304347826086,0.6086956521739131,0.6521739130434783,0.9130434782608695,0.6521739130434783,0.6086956521739131,0.5652173913043478,0.7391304347826086,0.7391304347826086,0.782608695652174,0.782608695652174,0.8695652173913043,0.6956521739130435,0.782608695652174,0.8260869565217391,0.6956521739130435,0.7391304347826086,0.782608695652174,0.6956521739130435,0.7282608695652173,0.08572497457882762,21
205,0.0013502120971679687,0.0004770575526644055,0.0011503815650939942,0.000357184154503417,kd_tree,30,7,distance,"{'algorithm': 'kd_tree', 'leaf_size': 30, 'n_neighbors': 7, 'weights': 'distance'}",0.6956521739130435,0.7391304347826086,0.6086956521739131,0.6521739130434783,0.9130434782608695,0.6521739130434783,0.6086956521739131,0.5652173913043478,0.7391304347826086,0.7391304347826086,0.782608695652174,0.782608695652174,0.8695652173913043,0.6956521739130435,0.782608695652174,0.8260869565217391,0.6956521739130435,0.7391304347826086,0.782608695652174,0.6956521739130435,0.7282608695652173,0.08572497457882762,21
317,0.0010002732276916503,0.00031635573830797876,0.0012001991271972656,0.00040006642546215815,brute,50,7,distance,"{'algorithm': 'brute', 'leaf_size': 50, 'n_neighbors': 7, 'weights': 'distance'}",0.6956521739130435,0.7391304347826086,0.6086956521739131,0.6521739130434783,0.9130434782608695,0.6521739130434783,0.6086956521739131,0.5652173913043478,0.7391304347826086,0.7391304347826086,0.782608695652174,0.782608695652174,0.8695652173913043,0.6956521739130435,0.782608695652174,0.8260869565217391,0.6956521739130435,0.7391304347826086,0.782608695652174,0.6956521739130435,0.7282608695652173,0.08572497457882762,21
221,0.0016002655029296875,0.000490076873576464,0.001050245761871338,0.00021801982883689393,kd_tree,40,7,distance,"{'algorithm': 'kd_tree', 'leaf_size': 40, 'n_neighbors': 7, 'weights': 'distance'}",0.6956521739130435,0.7391304347826086,0.6086956521739131,0.6521739130434783,0.9130434782608695,0.6521739130434783,0.6086956521739131,0.5652173913043478,0.7391304347826086,0.7391304347826086,0.782608695652174,0.782608695652174,0.8695652173913043,0.6956521739130435,0.782608695652174,0.8260869565217391,0.6956521739130435,0.7391304347826086,0.782608695652174,0.6956521739130435,0.7282608695652173,0.08572497457882762,21
237,0.0014503002166748047,0.000497474799894043,0.0013002872467041016,0.00045844313615222096,kd_tree,50,7,distance,"{'algorithm': 'kd_tree', 'leaf_size': 50, 'n_neighbors': 7, 'weights': 'distance'}",0.6956521739130435,0.7391304347826086,0.6086956521739131,0.6521739130434783,0.9130434782608695,0.6521739130434783,0.6086956521739131,0.5652173913043478,0.7391304347826086,0.7391304347826086,0.782608695652174,0.782608695652174,0.8695652173913043,0.6956521739130435,0.782608695652174,0.8260869565217391,0.6956521739130435,0.7391304347826086,0.782608695652174,0.6956521739130435,0.7282608695652173,0.08572497457882762,21
301,0.001250457763671875,0.0004333531182169734,0.0012501001358032227,0.000432898841077351,brute,40,7,distance,"{'algorithm': 'brute', 'leaf_size': 40, 'n_neighbors': 7, 'weights': 'distance'}",0.6956521739130435,0.7391304347826086,0.6086956521739131,0.6521739130434783,0.9130434782608695,0.6521739130434783,0.6086956521739131,0.5652173913043478,0.7391304347826086,0.7391304347826086,0.782608695652174,0.782608695652174,0.8695652173913043,0.6956521739130435,0.782608695652174,0.8260869565217391,0.6956521739130435,0.7391304347826086,0.782608695652174,0.6956521739130435,0.7282608695652173,0.08572497457882762,21
253,0.001000213623046875,0.0003162805246059275,0.0013502240180969238,0.0004770987917946151,brute,10,7,distance,"{'algorithm': 'brute', 'leaf_size': 10, 'n_neighbors': 7, 'weights': 'distance'}",0.6956521739130435,0.7391304347826086,0.6086956521739131,0.6521739130434783,0.9130434782608695,0.6521739130434783,0.6086956521739131,0.5652173913043478,0.7391304347826086,0.7391304347826086,0.782608695652174,0.782608695652174,0.8695652173913043,0.6956521739130435,0.782608695652174,0.8260869565217391,0.6956521739130435,0.7391304347826086,0.782608695652174,0.6956521739130435,0.7282608695652173,0.08572497457882762,21
13,0.0016003966331481934,0.0004900866888837271,0.0011502385139465332,0.0003572780684564114,auto,10,7,distance,"{'algorithm': 'auto', 'leaf_size': 10, 'n_neighbors': 7, 'weights': 'distance'}",0.6956521739130435,0.7391304347826086,0.6086956521739131,0.6521739130434783,0.9130434782608695,0.6521739130434783,0.6086956521739131,0.5652173913043478,0.7391304347826086,0.7391304347826086,0.782608695652174,0.782608695652174,0.8695652173913043,0.6956521739130435,0.782608695652174,0.8260869565217391,0.6956521739130435,0.7391304347826086,0.782608695652174,0.6956521739130435,0.7282608695652173,0.08572497457882762,21
29,0.0014002084732055663,0.0004897071062542771,0.0012503743171691894,0.00043290659725339056,auto,20,7,distance,"{'algorithm': 'auto', 'leaf_size': 20, 'n_neighbors': 7, 'weights': 'distance'}",0.6956521739130435,0.7391304347826086,0.6086956521739131,0.6521739130434783,0.9130434782608695,0.6521739130434783,0.6086956521739131,0.5652173913043478,0.7391304347826086,0.7391304347826086,0.782608695652174,0.782608695652174,0.8695652173913043,0.6956521739130435,0.782608695652174,0.8260869565217391,0.6956521739130435,0.7391304347826086,0.782608695652174,0.6956521739130435,0.7282608695652173,0.08572497457882762,21
269,0.0011002779006958007,0.0003001770383181855,0.0012502193450927735,0.0004330226967800294,brute,20,7,distance,"{'algorithm': 'brute', 'leaf_size': 20, 'n_neighbors': 7, 'weights': 'distance'}",0.6956521739130435,0.7391304347826086,0.6086956521739131,0.6521739130434783,0.9130434782608695,0.6521739130434783,0.6086956521739131,0.5652173913043478,0.7391304347826086,0.7391304347826086,0.782608695652174,0.782608695652174,0.8695652173913043,0.6956521739130435,0.782608695652174,0.8260869565217391,0.6956521739130435,0.7391304347826086,0.782608695652174,0.6956521739130435,0.7282608695652173,0.08572497457882762,21
285,0.0011501431465148926,0.0003571508044950709,0.0012003421783447266,0.00040011413758565475,brute,30,7,distance,"{'algorithm': 'brute', 'leaf_size': 30, 'n_neighbors': 7, 'weights': 'distance'}",0.6956521739130435,0.7391304347826086,0.6086956521739131,0.6521739130434783,0.9130434782608695,0.6521739130434783,0.6086956521739131,0.5652173913043478,0.7391304347826086,0.7391304347826086,0.782608695652174,0.782608695652174,0.8695652173913043,0.6956521739130435,0.782608695652174,0.8260869565217391,0.6956521739130435,0.7391304347826086,0.782608695652174,0.6956521739130435,0.7282608695652173,0.08572497457882762,21
175,0.0015505313873291015,0.0004976807202698815,0.0010501861572265625,0.00021814305381823222,kd_tree,10,8,distance,"{'algorithm': 'kd_tree', 'leaf_size': 10, 'n_neighbors': 8, 'weights': 'distance'}",0.6521739130434783,0.7391304347826086,0.6521739130434783,0.6086956521739131,0.9130434782608695,0.6086956521739131,0.6956521739130435,0.5652173913043478,0.782608695652174,0.7391304347826086,0.7391304347826086,0.782608695652174,0.8260869565217391,0.6956521739130435,0.7391304347826086,0.8695652173913043,0.6956521739130435,0.7391304347826086,0.782608695652174,0.6956521739130435,0.726086956521739,0.08486617954757883,41
63,0.0013502120971679687,0.00047695812002392524,0.0011003494262695312,0.00030039266519844246,auto,40,8,distance,"{'algorithm': 'auto', 'leaf_size': 40, 'n_neighbors': 8, 'weights': 'distance'}",0.6521739130434783,0.7391304347826086,0.6521739130434783,0.6086956521739131,0.9130434782608695,0.6086956521739131,0.6956521739130435,0.5652173913043478,0.782608695652174,0.7391304347826086,0.7391304347826086,0.782608695652174,0.8260869565217391,0.6956521739130435,0.7391304347826086,0.8695652173913043,0.6956521739130435,0.7391304347826086,0.782608695652174,0.6956521739130435,0.726086956521739,0.08486617954757883,41
303,0.0010002613067626952,3.405298437377382e-07,0.0014502644538879395,0.0004975308390465587,brute,40,8,distance,"{'algorithm': 'brute', 'leaf_size': 40, 'n_neighbors': 8, 'weights': 'distance'}",0.6521739130434783,0.7391304347826086,0.6521739130434783,0.6086956521739131,0.9130434782608695,0.6086956521739131,0.6956521739130435,0.5652173913043478,0.782608695652174,0.7391304347826086,0.7391304347826086,0.782608695652174,0.8260869565217391,0.6956521739130435,0.7391304347826086,0.8695652173913043,0.6956521739130435,0.7391304347826086,0.782608695652174,0.6956521739130435,0.726086956521739,0.08486617954757883,41
79,0.0015503883361816407,0.0004977191595372351,0.001150357723236084,0.00035702759492661036,auto,50,8,distance,"{'algorithm': 'auto', 'leaf_size': 50, 'n_neighbors': 8, 'weights': 'distance'}",0.6521739130434783,0.7391304347826086,0.6521739130434783,0.6086956521739131,0.9130434782608695,0.6086956521739131,0.6956521739130435,0.5652173913043478,0.782608695652174,0.7391304347826086,0.7391304347826086,0.782608695652174,0.8260869565217391,0.6956521739130435,0.7391304347826086,0.8695652173913043,0.6956521739130435,0.7391304347826086,0.782608695652174,0.6956521739130435,0.726086956521739,0.08486617954757883,41
287,0.0011002659797668458,0.0003000618282316489,0.0011502146720886231,0.0003571541452065202,brute,30,8,distance,"{'algorithm': 'brute', 'leaf_size': 30, 'n_neighbors': 8, 'weights': 'distance'}",0.6521739130434783,0.7391304347826086,0.6521739130434783,0.6086956521739131,0.9130434782608695,0.6086956521739131,0.6956521739130435,0.5652173913043478,0.782608695652174,0.7391304347826086,0.7391304347826086,0.782608695652174,0.8260869565217391,0.6956521739130435,0.7391304347826086,0.8695652173913043,0.6956521739130435,0.7391304347826086,0.782608695652174,0.6956521739130435,0.726086956521739,0.08486617954757883,41
95,0.0012507319450378418,0.0004326265745145235,0.0011501193046569824,0.0003575027205125635,ball_tree,10,8,distance,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'n_neighbors': 8, 'weights': 'distance'}",0.6521739130434783,0.7391304347826086,0.6521739130434783,0.6086956521739131,0.9130434782608695,0.6086956521739131,0.6956521739130435,0.5652173913043478,0.782608695652174,0.7391304347826086,0.7391304347826086,0.782608695652174,0.8260869565217391,0.6956521739130435,0.7391304347826086,0.8695652173913043,0.6956521739130435,0.7391304347826086,0.782608695652174,0.6956521739130435,0.726086956521739,0.08486617954757883,41
111,0.0012502193450927735,0.0004330503416170843,0.0011503100395202637,0.0003571813487982986,ball_tree,20,8,distance,"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 8, 'weights': 'distance'}",0.6521739130434783,0.7391304347826086,0.6521739130434783,0.6086956521739131,0.9130434782608695,0.6086956521739131,0.6956521739130435,0.5652173913043478,0.782608695652174,0.7391304347826086,0.7391304347826086,0.782608695652174,0.8260869565217391,0.6956521739130435,0.7391304347826086,0.8695652173913043,0.6956521739130435,0.7391304347826086,0.782608695652174,0.6956521739130435,0.726086956521739,0.08486617954757883,41
255,0.001050114631652832,0.0002178308904799166,0.001397562026977539,0.0004866600632317095,brute,10,8,distance,"{'algorithm': 'brute', 'leaf_size': 10, 'n_neighbors': 8, 'weights': 'distance'}",0.6521739130434783,0.7391304347826086,0.6521739130434783,0.6086956521739131,0.9130434782608695,0.6086956521739131,0.6956521739130435,0.5652173913043478,0.782608695652174,0.7391304347826086,0.7391304347826086,0.782608695652174,0.8260869565217391,0.6956521739130435,0.7391304347826086,0.8695652173913043,0.6956521739130435,0.7391304347826086,0.782608695652174,0.6956521739130435,0.726086956521739,0.08486617954757883,41
127,0.0013003826141357421,0.00045840673056743913,0.0011001944541931153,0.0003001653691024807,ball_tree,30,8,distance,"{'algorithm': 'ball_tree', 'leaf_size': 30, 'n_neighbors': 8, 'weights': 'distance'}",0.6521739130434783,0.7391304347826086,0.6521739130434783,0.6086956521739131,0.9130434782608695,0.6086956521739131,0.6956521739130435,0.5652173913043478,0.782608695652174,0.7391304347826086,0.7391304347826086,0.782608695652174,0.8260869565217391,0.6956521739130435,0.7391304347826086,0.8695652173913043,0.6956521739130435,0.7391304347826086,0.782608695652174,0.6956521739130435,0.726086956521739,0.08486617954757883,41
239,0.001350247859954834,0.00047683162253862096,0.0012003064155578613,0.00039983430835630404,kd_tree,50,8,distance,"{'algorithm': 'kd_tree', 'leaf_size': 50, 'n_neighbors': 8, 'weights': 'distance'}",0.6521739130434783,0.7391304347826086,0.6521739130434783,0.6086956521739131,0.9130434782608695,0.6086956521739131,0.6956521739130435,0.5652173913043478,0.782608695652174,0.7391304347826086,0.7391304347826086,0.782608695652174,0.8260869565217391,0.6956521739130435,0.7391304347826086,0.8695652173913043,0.6956521739130435,0.7391304347826086,0.782608695652174,0.6956521739130435,0.726086956521739,0.08486617954757883,41
143,0.0017503261566162109,0.0006225937319243381,0.0016004562377929688,0.0008603256762924295,ball_tree,40,8,distance,"{'algorithm': 'ball_tree', 'leaf_size': 40, 'n_neighbors': 8, 'weights': 'distance'}",0.6521739130434783,0.7391304347826086,0.6521739130434783,0.6086956521739131,0.9130434782608695,0.6086956521739131,0.6956521739130435,0.5652173913043478,0.782608695652174,0.7391304347826086,0.7391304347826086,0.782608695652174,0.8260869565217391,0.6956521739130435,0.7391304347826086,0.8695652173913043,0.6956521739130435,0.7391304347826086,0.782608695652174,0.6956521739130435,0.726086956521739,0.08486617954757883,41
223,0.0013500332832336425,0.00047706393854294953,0.0011505484580993652,0.00035708109761597984,kd_tree,40,8,distance,"{'algorithm': 'kd_tree', 'leaf_size': 40, 'n_neighbors': 8, 'weights': 'distance'}",0.6521739130434783,0.7391304347826086,0.6521739130434783,0.6086956521739131,0.9130434782608695,0.6086956521739131,0.6956521739130435,0.5652173913043478,0.782608695652174,0.7391304347826086,0.7391304347826086,0.782608695652174,0.8260869565217391,0.6956521739130435,0.7391304347826086,0.8695652173913043,0.6956521739130435,0.7391304347826086,0.782608695652174,0.6956521739130435,0.726086956521739,0.08486617954757883,41
207,0.0014503002166748047,0.0004976182204274195,0.0012003064155578613,0.00040001280238209235,kd_tree,30,8,distance,"{'algorithm': 'kd_tree', 'leaf_size': 30, 'n_neighbors': 8, 'weights': 'distance'}",0.6521739130434783,0.7391304347826086,0.6521739130434783,0.6086956521739131,0.9130434782608695,0.6086956521739131,0.6956521739130435,0.5652173913043478,0.782608695652174,0.7391304347826086,0.7391304347826086,0.782608695652174,0.8260869565217391,0.6956521739130435,0.7391304347826086,0.8695652173913043,0.6956521739130435,0.7391304347826086,0.782608695652174,0.6956521739130435,0.726086956521739,0.08486617954757883,41
191,0.001650381088256836,0.00047692807403734103,0.001200103759765625,0.0003999953724139851,kd_tree,20,8,distance,"{'algorithm': 'kd_tree', 'leaf_size': 20, 'n_neighbors': 8, 'weights': 'distance'}",0.6521739130434783,0.7391304347826086,0.6521739130434783,0.6086956521739131,0.9130434782608695,0.6086956521739131,0.6956521739130435,0.5652173913043478,0.782608695652174,0.7391304347826086,0.7391304347826086,0.782608695652174,0.8260869565217391,0.6956521739130435,0.7391304347826086,0.8695652173913043,0.6956521739130435,0.7391304347826086,0.782608695652174,0.6956521739130435,0.726086956521739,0.08486617954757883,41
271,0.0017502784729003906,0.001577448466001266,0.0015504121780395507,0.0004976447435838508,brute,20,8,distance,"{'algorithm': 'brute', 'leaf_size': 20, 'n_neighbors': 8, 'weights': 'distance'}",0.6521739130434783,0.7391304347826086,0.6521739130434783,0.6086956521739131,0.9130434782608695,0.6086956521739131,0.6956521739130435,0.5652173913043478,0.782608695652174,0.7391304347826086,0.7391304347826086,0.782608695652174,0.8260869565217391,0.6956521739130435,0.7391304347826086,0.8695652173913043,0.6956521739130435,0.7391304347826086,0.782608695652174,0.6956521739130435,0.726086956521739,0.08486617954757883,41
159,0.0013003110885620116,0.00045840143130505026,0.001200246810913086,0.00040010227615177457,ball_tree,50,8,distance,"{'algorithm': 'ball_tree', 'leaf_size': 50, 'n_neighbors': 8, 'weights': 'distance'}",0.6521739130434783,0.7391304347826086,0.6521739130434783,0.6086956521739131,0.9130434782608695,0.6086956521739131,0.6956521739130435,0.5652173913043478,0.782608695652174,0.7391304347826086,0.7391304347826086,0.782608695652174,0.8260869565217391,0.6956521739130435,0.7391304347826086,0.8695652173913043,0.6956521739130435,0.7391304347826086,0.782608695652174,0.6956521739130435,0.726086956521739,0.08486617954757883,41
319,0.0010501503944396972,0.0003842172789063725,0.0012503862380981445,0.00043314670998039026,brute,50,8,distance,"{'algorithm': 'brute', 'leaf_size': 50, 'n_neighbors': 8, 'weights': 'distance'}",0.6521739130434783,0.7391304347826086,0.6521739130434783,0.6086956521739131,0.9130434782608695,0.6086956521739131,0.6956521739130435,0.5652173913043478,0.782608695652174,0.7391304347826086,0.7391304347826086,0.782608695652174,0.8260869565217391,0.6956521739130435,0.7391304347826086,0.8695652173913043,0.6956521739130435,0.7391304347826086,0.782608695652174,0.6956521739130435,0.726086956521739,0.08486617954757883,41
15,0.001550304889678955,0.0004975718489119348,0.001150333881378174,0.0003569040465855845,auto,10,8,distance,"{'algorithm': 'auto', 'leaf_size': 10, 'n_neighbors': 8, 'weights': 'distance'}",0.6521739130434783,0.7391304347826086,0.6521739130434783,0.6086956521739131,0.9130434782608695,0.6086956521739131,0.6956521739130435,0.5652173913043478,0.782608695652174,0.7391304347826086,0.7391304347826086,0.782608695652174,0.8260869565217391,0.6956521739130435,0.7391304347826086,0.8695652173913043,0.6956521739130435,0.7391304347826086,0.782608695652174,0.6956521739130435,0.726086956521739,0.08486617954757883,41
47,0.001450181007385254,0.0004976307199958315,0.0011503934860229493,0.00035691262804514234,auto,30,8,distance,"{'algorithm': 'auto', 'leaf_size': 30, 'n_neighbors': 8, 'weights': 'distance'}",0.6521739130434783,0.7391304347826086,0.6521739130434783,0.6086956521739131,0.9130434782608695,0.6086956521739131,0.6956521739130435,0.5652173913043478,0.782608695652174,0.7391304347826086,0.7391304347826086,0.782608695652174,0.8260869565217391,0.6956521739130435,0.7391304347826086,0.8695652173913043,0.6956521739130435,0.7391304347826086,0.782608695652174,0.6956521739130435,0.726086956521739,0.08486617954757883,41
31,0.0016004204750061034,0.0005832781156564456,0.001300179958343506,0.00045853941024900506,auto,20,8,distance,"{'algorithm': 'auto', 'leaf_size': 20, 'n_neighbors': 8, 'weights': 'distance'}",0.6521739130434783,0.7391304347826086,0.6521739130434783,0.6086956521739131,0.9130434782608695,0.6086956521739131,0.6956521739130435,0.5652173913043478,0.782608695652174,0.7391304347826086,0.7391304347826086,0.782608695652174,0.8260869565217391,0.6956521739130435,0.7391304347826086,0.8695652173913043,0.6956521739130435,0.7391304347826086,0.782608695652174,0.6956521739130435,0.726086956521739,0.08486617954757883,41
104,0.0013000965118408203,0.0004583858382095911,0.0015005111694335938,0.0005000594108542912,ball_tree,20,5,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 5, 'weights': 'uniform'}",0.6521739130434783,0.6956521739130435,0.6521739130434783,0.6086956521739131,0.8695652173913043,0.6086956521739131,0.6956521739130435,0.6086956521739131,0.782608695652174,0.6956521739130435,0.8260869565217391,0.7391304347826086,0.782608695652174,0.6956521739130435,0.782608695652174,0.8695652173913043,0.7391304347826086,0.782608695652174,0.7391304347826086,0.6086956521739131,0.7217391304347827,0.08180385966185555,61
90,0.0010004758834838868,5.493983565236527e-07,0.0020002245903015135,4.796600231821706e-07,ball_tree,10,6,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'n_neighbors': 6, 'weights': 'uniform'}",0.6521739130434783,0.7391304347826086,0.6086956521739131,0.6521739130434783,0.8695652173913043,0.6086956521739131,0.7391304347826086,0.6521739130434783,0.7391304347826086,0.782608695652174,0.8695652173913043,0.6521739130434783,0.6956521739130435,0.6956521739130435,0.782608695652174,0.8260869565217391,0.6521739130434783,0.782608695652174,0.782608695652174,0.6521739130434783,0.7217391304347827,0.0794594212282481,61
250,0.0012002706527709961,0.0004001798933327248,0.003650772571563721,0.00697478970784286,brute,10,6,uniform,"{'algorithm': 'brute', 'leaf_size': 10, 'n_neighbors': 6, 'weights': 'uniform'}",0.6521739130434783,0.7391304347826086,0.6086956521739131,0.6521739130434783,0.8695652173913043,0.6086956521739131,0.7391304347826086,0.6521739130434783,0.7391304347826086,0.782608695652174,0.8695652173913043,0.6521739130434783,0.6956521739130435,0.6956521739130435,0.782608695652174,0.8260869565217391,0.6521739130434783,0.782608695652174,0.782608695652174,0.6521739130434783,0.7217391304347827,0.0794594212282481,61
248,0.0011000871658325196,0.00030012149203943,0.0017505288124084473,0.0004333600720347543,brute,10,5,uniform,"{'algorithm': 'brute', 'leaf_size': 10, 'n_neighbors': 5, 'weights': 'uniform'}",0.6521739130434783,0.6956521739130435,0.6521739130434783,0.6086956521739131,0.8695652173913043,0.6086956521739131,0.6956521739130435,0.6086956521739131,0.782608695652174,0.6956521739130435,0.8260869565217391,0.7391304347826086,0.782608695652174,0.6956521739130435,0.782608695652174,0.8695652173913043,0.7391304347826086,0.782608695652174,0.7391304347826086,0.6086956521739131,0.7217391304347827,0.08180385966185555,61
234,0.0013503193855285644,0.0004767796557742906,0.0014500617980957031,0.0004974987718860943,kd_tree,50,6,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 50, 'n_neighbors': 6, 'weights': 'uniform'}",0.6521739130434783,0.7391304347826086,0.6086956521739131,0.6521739130434783,0.8695652173913043,0.6086956521739131,0.7391304347826086,0.6521739130434783,0.7391304347826086,0.782608695652174,0.8695652173913043,0.6521739130434783,0.6956521739130435,0.6956521739130435,0.782608695652174,0.8260869565217391,0.6521739130434783,0.782608695652174,0.782608695652174,0.6521739130434783,0.7217391304347827,0.0794594212282481,61
106,0.0015003561973571777,0.0005001428405457326,0.0019505023956298828,0.0007400675108506325,ball_tree,20,6,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 6, 'weights': 'uniform'}",0.6521739130434783,0.7391304347826086,0.6086956521739131,0.6521739130434783,0.8695652173913043,0.6086956521739131,0.7391304347826086,0.6521739130434783,0.7391304347826086,0.782608695652174,0.8695652173913043,0.6521739130434783,0.6956521739130435,0.6956521739130435,0.782608695652174,0.8260869565217391,0.6521739130434783,0.782608695652174,0.782608695652174,0.6521739130434783,0.7217391304347827,0.0794594212282481,61
42,0.0020003557205200196,0.0007744792510745789,0.0021004319190979005,0.000624743076507248,auto,30,6,uniform,"{'algorithm': 'auto', 'leaf_size': 30, 'n_neighbors': 6, 'weights': 'uniform'}",0.6521739130434783,0.7391304347826086,0.6086956521739131,0.6521739130434783,0.8695652173913043,0.6086956521739131,0.7391304347826086,0.6521739130434783,0.7391304347826086,0.782608695652174,0.8695652173913043,0.6521739130434783,0.6956521739130435,0.6956521739130435,0.782608695652174,0.8260869565217391,0.6521739130434783,0.782608695652174,0.782608695652174,0.6521739130434783,0.7217391304347827,0.0794594212282481,61
232,0.0012490987777709962,0.00043058765619424615,0.0017017006874084472,0.0005581920341431997,kd_tree,50,5,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 50, 'n_neighbors': 5, 'weights': 'uniform'}",0.6521739130434783,0.6956521739130435,0.6521739130434783,0.6086956521739131,0.8695652173913043,0.6086956521739131,0.6956521739130435,0.6086956521739131,0.782608695652174,0.6956521739130435,0.8260869565217391,0.7391304347826086,0.782608695652174,0.6956521739130435,0.782608695652174,0.8695652173913043,0.7391304347826086,0.782608695652174,0.7391304347826086,0.6086956521739131,0.7217391304347827,0.08180385966185555,61
218,0.0014503359794616698,0.000497610185783523,0.0014504551887512206,0.0004976940084845047,kd_tree,40,6,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 40, 'n_neighbors': 6, 'weights': 'uniform'}",0.6521739130434783,0.7391304347826086,0.6086956521739131,0.6521739130434783,0.8695652173913043,0.6086956521739131,0.7391304347826086,0.6521739130434783,0.7391304347826086,0.782608695652174,0.8695652173913043,0.6521739130434783,0.6956521739130435,0.6956521739130435,0.782608695652174,0.8260869565217391,0.6521739130434783,0.782608695652174,0.782608695652174,0.6521739130434783,0.7217391304347827,0.0794594212282481,61
216,0.0014002442359924317,0.0004901887811285172,0.0014504194259643555,0.0004977023701338706,kd_tree,40,5,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 40, 'n_neighbors': 5, 'weights': 'uniform'}",0.6521739130434783,0.6956521739130435,0.6521739130434783,0.6086956521739131,0.8695652173913043,0.6086956521739131,0.6956521739130435,0.6086956521739131,0.782608695652174,0.6956521739130435,0.8260869565217391,0.7391304347826086,0.782608695652174,0.6956521739130435,0.782608695652174,0.8695652173913043,0.7391304347826086,0.782608695652174,0.7391304347826086,0.6086956521739131,0.7217391304347827,0.08180385966185555,61
